,rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
1130,0.525786,0.4926,0.0,0.0,0.0,14.444688,0.496309,0.499463,6.0
1131,0.001523,0.0,0.363955,0.0,0.094212,0.756536,0.360597,0.816386,8.0
1132,0.081828,0.205893,0.435882,0.113438,0.026484,2.26428,2.327824,0.671567,8.0
1133,0.016569,0.0,0.182877,0.067312,0.0,2.441397,0.010872,0.75964,6.0
1134,0.08279,0.404001,0.0,0.0,0.0,0.470872,3.676281,0.862053,8.0
1135,0.032218,0.0,0.461848,0.064718,0.039212,1.580034,1.90613,0.423764,6.0
1136,0.061561,0.0,0.0,0.0,0.318091,1.302542,2.039392,0.297241,6.0
1137,0.153119,0.07033,0.333328,0.0,0.416718,1.107007,4.262093,0.90975,6.0
1138,0.154243,0.0,0.0,0.0,0.220914,4.588321,2.04139,0.812294,5.0
1139,0.419294,0.086242,0.298438,0.0,0.356477,10.281805,2.039259,0.339619,5.0
1140,0.024988,0.110088,0.495666,0.0,0.0,2.769691,0.31086,0.543344,6.0
1141,0.191165,0.0,0.391637,0.431122,0.141217,3.297127,4.081284,0.67502,5.0
1142,0.305614,0.0,0.127551,0.0,0.048621,2.733609,4.824062,0.326642,6.0
1143,0.010695,0.223801,0.021185,0.0,0.0,1.427809,0.318788,0.519472,5.0
1144,0.177803,0.0,0.0,0.0,0.018524,2.851059,3.036428,0.692568,6.0
1145,0.293791,0.091424,0.085882,0.311914,0.058928,9.069057,0.804105,0.482442,5.0
1146,0.209929,0.0,0.0,0.0,0.369529,0.374564,5.519523,0.680779,7.0
1147,0.078909,0.0,0.089665,0.0,0.379923,0.641045,2.186357,0.23631,7.0
1148,0.142135,0.0,0.0,0.10843,0.292261,5.27317,1.996791,0.455125,8.0
1149,0.107033,0.084742,0.0,0.0,0.0,1.494343,3.459676,0.793095,8.0
1150,0.08146,0.445946,0.433969,0.018365,0.155482,0.214849,4.914556,0.767038,8.0
1151,0.192629,0.155695,0.0,0.0,0.208451,2.245419,4.664143,0.631706,7.0
1152,0.154511,0.268069,0.0,0.435724,0.288449,1.783862,4.175769,0.662205,8.0
1153,0.301176,0.41255,0.337202,0.0,0.18387,2.501043,5.420795,0.603692,8.0
1154,0.007212,0.146079,0.16977,0.438256,0.0,0.278825,0.788952,0.552828,6.0
1155,0.037519,0.0,0.165666,0.0,0.0,1.264031,2.135558,0.475083,8.0
1156,0.058584,0.379478,0.082586,0.0,0.0,3.45199,0.61659,0.65407,7.0
1157,0.110036,0.0,0.0,0.0,0.05629,3.072226,1.620819,0.657177,7.0
1158,0.100358,0.0,0.0,0.091304,0.12396,3.29712,2.138009,0.825488,8.0
1159,0.484384,0.0,0.0,0.126268,0.0,11.979308,2.41534,0.523688,8.0
1160,0.348572,0.115961,0.418265,0.298719,0.370182,2.736983,8.516285,0.744553,7.0
1161,0.356077,0.0,0.0,0.0,0.0,12.82417,0.810454,0.744692,7.0
1162,0.025258,0.012838,0.0,0.45215,0.0,1.044471,1.132105,0.284608,6.0
1163,0.261315,0.228701,0.0,0.0,0.44162,7.717541,1.082757,0.688843,5.0
1164,0.292189,0.275905,0.0,0.0,0.0,1.564307,6.817806,0.845169,7.0
1165,0.228854,0.0,0.048424,0.0,0.392662,1.677657,5.205759,0.400677,6.0
1166,0.245175,0.0,0.0,0.221697,0.0,4.04534,4.584872,0.868059,7.0
1167,0.203699,0.0,0.236617,0.189216,0.317901,1.795713,7.171652,0.730106,6.0
1168,0.065542,0.0,0.0,0.145555,0.43653,1.230368,3.779946,0.691199,6.0
1169,0.099698,0.380808,0.043662,0.150029,0.0,1.181597,3.868608,0.639911,6.0
1170,0.123043,0.0,0.187377,0.384597,0.115795,0.198315,4.808215,0.808384,7.0
1171,0.062231,0.304026,0.0,0.0,0.267015,1.815925,1.345238,0.606926,6.0
1172,0.066982,0.0,0.0,0.0,0.0,2.034706,1.555094,0.28567,5.0
1173,0.008349,0.238386,0.42313,0.031209,0.445613,0.544578,1.109807,0.723325,8.0
1174,0.155963,0.397117,0.413012,0.099921,0.0,1.860614,4.52415,0.837771,7.0
1175,0.007707,0.331334,0.0,0.065396,0.29918,1.115831,0.729944,0.80875,8.0
1176,0.294753,0.229565,0.0,0.0,0.081036,5.048213,3.427709,0.505798,7.0
1177,0.003855,0.088999,0.0,0.286136,0.369324,1.000678,0.138087,0.833006,8.0
1178,0.070147,0.422215,0.252667,0.0,0.0,1.945475,1.646123,0.453097,8.0
1179,0.047317,0.0,0.241199,0.03011,0.397077,1.017463,1.849558,0.44043,7.0
1180,0.036206,0.093492,0.0,0.0,0.150217,0.462785,2.077678,0.626124,5.0
1181,0.037736,0.0,0.212868,0.0,0.0,4.196412,0.109852,0.280572,8.0
1182,0.02505,0.0,0.335141,0.0,0.0,3.18072,0.239757,0.809836,6.0
1183,0.334392,0.236531,0.091635,0.159339,0.0,0.360815,8.350329,0.773706,7.0
1184,0.38311,0.243341,0.0,0.0,0.0,1.072685,8.456153,0.609904,6.0
1185,0.04338,0.059707,0.279647,0.0,0.387545,0.506936,2.288452,0.877508,5.0
1186,0.290025,0.0,0.293089,0.0,0.0,8.558682,2.711139,0.835895,5.0
1187,0.00547,0.0,0.368761,0.0,0.0,0.017307,0.284174,0.612935,5.0
1188,0.2752,0.151573,0.407575,0.0,0.439146,4.704538,4.166299,0.55023,7.0
1189,0.040881,0.0,0.070263,0.0,0.205746,0.279672,2.38703,0.749882,5.0
1190,0.008214,0.0,0.204362,0.498248,0.0,1.29652,0.217345,0.559116,5.0
1191,0.005702,0.0,0.173936,0.191538,0.489026,1.103195,0.507826,0.86472,6.0
1192,0.2579,0.0,0.0,0.15027,0.268549,7.239695,1.937799,0.759692,6.0
1193,0.005047,0.0,0.466853,0.0,0.0,0.356553,0.970473,0.720854,8.0
1194,0.019812,0.425398,0.0,0.239906,0.0,1.125864,1.637064,0.431971,7.0
1195,0.246506,0.37445,0.0,0.0,0.0,5.534816,1.629677,0.746971,7.0
1196,0.010225,0.0,0.234855,0.0,0.094382,0.856725,0.746018,0.27217,6.0
1197,0.340626,0.253953,0.0,0.0,0.378678,0.294852,8.645722,0.342269,6.0
1198,0.022011,0.271662,0.198266,0.33724,0.34681,1.396993,1.491143,0.743274,7.0
1199,0.012127,0.282387,0.0,0.02795,0.0,1.685366,0.773257,0.611728,8.0
1200,0.055064,0.0,0.0,0.027125,0.0,1.65782,2.018731,0.663954,8.0
1201,0.042365,0.088914,0.0,0.0,0.298241,1.643002,1.523741,0.731799,6.0
1202,0.178077,0.045322,0.0,0.0,0.124251,0.363237,4.198224,0.367704,6.0
1203,0.024789,0.0,0.31561,0.0,0.163377,1.118594,2.123164,0.513336,7.0
1204,0.230284,0.136687,0.0,0.0,0.323422,5.982749,1.50802,0.643184,6.0
1205,0.101562,0.0,0.190947,0.423329,0.397773,2.13701,3.040668,0.740303,8.0
1206,0.240758,0.0,0.0,0.0,0.0,3.222272,5.738872,0.685232,7.0
1207,0.438624,0.0,0.0,0.305711,0.0,13.591963,0.887713,0.16132,8.0
1208,0.058308,0.414074,0.231481,0.028681,0.393593,1.245232,1.991549,0.450237,7.0
1209,0.159481,0.174168,0.095884,0.0,0.079374,1.981709,4.215728,0.911232,8.0
1210,0.392248,0.0,0.155146,0.0,0.014426,9.91364,1.798888,0.823783,6.0
1211,0.394235,0.0,0.190639,0.187681,0.0,8.73123,3.48503,0.614548,6.0
1212,0.262722,0.0,0.0,0.0,0.0,2.421652,3.504091,0.173409,8.0
1213,0.000868,0.305485,0.0,0.399144,0.056856,0.374646,0.689705,0.63453,7.0
1214,0.392253,0.371928,0.45493,0.0,0.0,0.781615,10.974692,0.501961,8.0
1215,0.17848,0.0,0.067612,0.279756,0.350531,2.116304,5.357161,0.637645,8.0
1216,0.153782,0.0,0.2976,0.427438,0.0,5.966023,1.188031,0.851899,5.0
1217,0.259557,0.0,0.251446,0.0,0.0,5.988715,3.470927,0.657427,5.0
1218,0.466271,0.0,0.0,0.0,0.0,3.707264,10.36091,0.597856,6.0
1219,0.057305,0.23978,0.0,0.211413,0.386954,0.61093,2.546288,0.769038,5.0
1220,0.016967,0.279758,0.44595,0.306587,0.0,1.496481,1.223478,0.668824,8.0
1221,0.253779,0.466832,0.472083,0.0,0.0,1.212019,3.53931,0.263298,5.0
1222,0.008359,0.46944,0.408614,0.254092,0.0,0.468255,0.608857,0.647656,5.0
1223,0.384588,0.437551,0.0,0.414417,0.0,0.519221,9.300829,0.85112,5.0
1224,0.71588,0.0,0.0,0.0,0.373751,13.776354,15.253797,0.618637,7.0
1225,0.041307,0.247249,0.0,0.087469,0.446753,1.18594,0.987054,0.470753,7.0
1226,0.204382,0.0,0.0,0.0,0.0,5.597526,2.943426,0.624135,7.0
1227,0.295835,0.355606,0.0,0.0,0.383785,0.569682,5.166208,0.266784,5.0
1228,0.300926,0.25745,0.0,0.0,0.0,2.533735,6.775758,0.815214,7.0
1229,0.011806,0.0,0.0,0.250868,0.390391,2.287953,0.2291,0.753048,7.0
1230,0.352809,0.25315,0.232927,0.457914,0.0,3.00252,6.38424,0.713364,7.0
1231,0.228517,0.309003,0.0,0.027147,0.0,0.549378,6.053078,0.61985,5.0
1232,0.246387,0.0,0.0,0.318454,0.0,0.899115,5.94171,0.703383,5.0
1233,0.030753,0.258816,0.0,0.0,0.202795,0.395099,2.125202,0.925237,8.0
1234,0.137386,0.0,0.0,0.0,0.0,1.204181,3.692889,0.527164,7.0
1235,0.261081,0.37879,0.0,0.0,0.0,4.991563,2.566627,0.425142,7.0
1236,0.244601,0.0,0.0,0.430095,0.090836,2.168878,4.804476,0.362801,6.0
1237,0.08337,0.0,0.0,0.0,0.0,3.160699,0.683446,0.554207,5.0
1238,0.385896,0.345506,0.0,0.39979,0.0,4.697054,8.697951,0.711512,7.0
1239,0.201674,0.0,0.0,0.0,0.0,5.336192,2.900341,0.653513,7.0
1240,0.105636,0.433259,0.419355,0.093016,0.0,3.636804,2.205994,0.646552,6.0
1241,0.113422,0.0,0.0,0.32585,0.057,4.19349,1.975051,0.810069,6.0
1242,0.229289,0.0,0.487256,0.0,0.492535,2.554414,6.07029,0.63357,5.0
1243,0.631171,0.0,0.0,0.0,0.050985,1.223758,19.078402,0.886573,8.0
1244,0.256944,0.17085,0.437851,0.0,0.0,2.077839,4.585891,0.561202,5.0
1245,0.057283,0.171791,0.0,0.002338,0.243034,0.532012,3.97886,0.809346,7.0
1246,0.0,0.311123,0.0,0.307385,0.262788,0.243589,0.404095,0.637749,8.0
1247,0.194254,0.0,0.0,0.020308,0.41514,5.181951,1.966134,0.225267,7.0
1248,0.038482,0.0,0.232972,0.110263,0.0,1.204087,1.799756,0.696441,5.0
1249,0.193739,0.093008,0.367538,0.128507,0.432946,1.825154,3.751566,0.205629,6.0
1250,0.142268,0.0,0.377318,0.0,0.0,5.805376,0.793868,0.466449,5.0
1251,0.362561,0.048869,0.008811,0.0,0.337957,3.423066,3.070843,0.168131,8.0
1252,0.318619,0.210857,0.215049,0.421586,0.476496,4.669943,5.340685,0.649238,5.0
1253,0.414019,0.345204,0.0,0.0,0.260961,8.017484,2.723613,0.515483,7.0
1254,0.030648,0.104713,0.402369,0.196328,0.186245,0.825853,3.128148,0.096012,8.0
1255,0.242718,0.198955,0.0,0.0,0.284825,2.029535,4.669205,0.514028,6.0
1256,0.185778,0.0,0.178102,0.0,0.0,1.623236,4.551478,0.41159,7.0
1257,0.308558,0.2599,0.01424,0.0,0.448438,3.806715,5.777094,0.759073,6.0
1258,0.045155,0.0,0.09437,0.0,0.131649,0.773264,2.265077,0.868054,6.0
1259,0.01873,0.0,0.449205,0.0,0.0,2.035005,0.456963,0.74255,5.0
1260,0.06571,0.015792,0.0,0.126631,0.117191,0.53213,3.919219,0.062543,7.0
1261,0.013387,0.409598,0.0,0.0,0.474667,0.366334,1.521318,0.760283,6.0
1262,0.269655,0.293092,0.160268,0.160073,0.0,2.650803,6.416678,0.660452,7.0
1263,0.334034,0.0,0.0,0.42651,0.211329,2.28859,9.684682,0.737266,7.0
1264,0.074742,0.0,0.085724,0.376846,0.0,3.200448,0.943248,0.782109,5.0
1265,0.014172,0.010039,0.079073,0.076821,0.0,2.308676,1.243404,0.67702,8.0
1266,0.395565,0.236174,0.0,0.284269,0.0,1.210373,11.233506,0.758119,7.0
1267,0.528094,0.0,0.0,0.048548,0.0,9.355551,8.061132,0.192887,6.0
1268,0.037806,0.40579,0.32399,0.0,0.0,2.328723,0.201641,0.498202,7.0
1269,0.516482,0.430558,0.0,0.099803,0.168067,1.983555,14.278881,0.798664,5.0
1270,0.564725,0.0,0.0,0.0,0.0,3.395374,15.627463,0.931697,8.0
1271,0.021164,0.0,0.0,0.080585,0.458239,2.112949,0.455434,0.79146,8.0
1272,0.066966,0.271713,0.0,0.0,0.009426,5.014805,0.43831,0.637457,8.0
1273,0.220567,0.200143,0.0,0.0,0.453382,7.960253,1.236664,0.566792,5.0
1274,0.127551,0.0,0.436765,0.480865,0.0,4.101575,1.133103,0.899432,6.0
1275,0.026525,0.15231,0.0,0.101945,0.296396,1.111399,0.321552,0.278968,5.0
1276,0.068102,0.112595,0.140428,0.0,0.045373,0.746612,1.644387,0.297041,5.0
1277,0.103764,0.0,0.0,0.369976,0.233115,2.560963,3.534568,0.538589,6.0
1278,0.007457,0.0,0.28971,0.0,0.074955,1.169289,0.267782,0.418905,7.0
1279,0.30137,0.428284,0.218464,0.0,0.0,6.497591,2.176783,0.41946,6.0
1280,0.00725,0.122681,0.0,0.344104,0.062388,0.491961,1.875086,0.395802,7.0
1281,0.112815,0.0,0.0,0.0,0.0,0.04787,5.78218,0.68704,5.0
1282,0.278033,0.0,0.276482,0.129283,0.28982,7.522114,0.584755,0.113968,8.0
1283,0.493429,0.486638,0.0,0.068505,0.325879,8.824398,6.106907,0.66209,8.0
1284,0.068417,0.0,0.0,0.0,0.0,1.671723,3.240494,0.862787,7.0
1285,0.427793,0.412656,0.250416,0.213813,0.471132,10.952873,4.125211,0.379675,5.0
1286,0.022837,0.194319,0.0,0.171518,0.419383,3.179034,0.202736,0.571381,8.0
1287,0.016649,0.117695,0.0,0.009888,0.197911,0.915622,1.454717,0.631072,8.0
1288,0.037536,0.396208,0.0,0.29079,0.230488,1.192507,2.185604,0.146548,7.0
1289,0.122694,0.108853,0.0,0.267954,0.0,3.827155,2.80421,0.884868,7.0
1290,0.232977,0.0,0.276658,0.446685,0.0,0.04556,6.967571,0.342679,8.0
1291,0.031739,0.0,0.0,0.360373,0.0,2.019324,1.32137,0.143638,5.0
1292,0.319069,0.048287,0.0,0.0,0.0,0.598804,5.811339,0.338502,6.0
1293,0.246009,0.24791,0.0,0.409552,0.0,6.761741,2.668565,0.346544,8.0
1294,0.077856,0.12883,0.035559,0.142168,0.0,0.826698,3.101747,0.821976,6.0
1295,0.018807,0.372325,0.0,0.0,0.054267,0.588139,1.517909,0.594781,6.0
1296,0.021421,0.0,0.0,0.470948,0.099206,1.128905,1.666485,0.726144,6.0
1297,0.197062,0.245302,0.328548,0.0,0.0,5.772466,0.980106,0.724427,8.0
1298,0.147742,0.285437,0.115532,0.0,0.425094,0.736636,3.406559,0.133632,6.0
1299,0.00463,0.216575,0.105248,0.017874,0.0,0.125024,0.486788,0.373804,7.0
1300,0.02454,0.0,0.085204,0.059258,0.26408,0.348237,3.3544,0.717703,8.0
1301,0.431905,0.405194,0.096796,0.079913,0.0,2.090423,10.956987,0.618851,8.0
1302,0.065402,0.0,0.161796,0.236597,0.094696,0.065053,3.229226,0.55239,6.0
1303,0.238404,0.0,0.4771,0.0,0.0,2.592437,5.221792,0.393856,7.0
1304,0.367078,0.0,0.09622,0.0,0.310013,9.560663,2.298486,0.689448,5.0
1305,0.074383,0.200763,0.138694,0.0,0.258707,2.555176,2.221192,0.679296,8.0
1306,0.161127,0.0,0.0,0.021455,0.236609,2.471445,3.258693,0.781505,5.0
1307,0.015347,0.30942,0.008216,0.0,0.0,0.494787,1.393842,0.664296,7.0
1308,0.009841,0.0,0.014673,0.0,0.285243,0.133149,1.298494,0.936239,5.0
1309,0.129663,0.346819,0.261202,0.202452,0.0,5.812926,0.020774,0.643021,5.0
1310,0.304376,0.110305,0.069227,0.0,0.0,3.145393,5.502755,0.725514,5.0
1311,0.035826,0.0,0.0,0.017098,0.05692,0.768514,1.996499,0.493416,6.0
1312,0.190852,0.096156,0.187445,0.0,0.0,0.821429,3.199185,0.309895,8.0
1313,0.010554,0.028684,0.495364,0.0,0.0,1.770487,0.259357,0.389951,7.0
1314,0.171884,0.392298,0.265497,0.0,0.0,0.858109,1.643438,0.203865,8.0
1315,0.104414,0.080677,0.0,0.292631,0.0,2.52247,2.460316,0.767503,8.0
1316,0.002028,0.0,0.022855,0.0,0.0,0.44135,0.085637,0.74543,5.0
1317,0.295567,0.188603,0.0,0.0,0.288445,0.116293,9.38786,0.617153,8.0
1318,0.27845,0.179894,0.232259,0.0,0.473446,7.693255,2.624566,0.867354,6.0
1319,0.135795,0.498616,0.0,0.199259,0.0,4.83293,0.368877,0.802879,7.0
1320,0.266121,0.097545,0.391926,0.284411,0.0,1.612146,5.307797,0.696968,6.0
1321,0.175765,0.138296,0.0,0.138082,0.263704,1.328303,4.767647,0.421746,8.0
1322,0.068773,0.0,0.246834,0.04196,0.0,4.279769,0.777234,0.595915,6.0
1323,0.743098,0.47923,0.029,0.363782,0.20004,25.491238,5.018222,0.487917,7.0
1324,0.104817,0.415661,0.0,0.083179,0.309465,5.046645,0.455632,0.778616,6.0
1325,0.153722,0.093936,0.226413,0.493258,0.0,0.483195,5.51385,0.49865,8.0
1326,0.04586,0.090842,0.235543,0.03096,0.0,2.537031,1.866416,0.639952,7.0
1327,0.017766,0.442502,0.0,0.0,0.0,2.730969,0.014465,0.105759,7.0
1328,0.004822,0.0,0.448781,0.0,0.148287,1.570723,0.803142,0.426051,8.0
1329,0.005926,0.368352,0.0,0.461762,0.400661,0.002213,1.226103,0.418082,6.0
1330,0.356073,0.4485,0.0,0.0,0.0,1.038345,8.73738,0.599352,5.0
1331,0.039188,0.0,0.0,0.0,0.0,2.700041,0.828906,0.723441,5.0
1332,0.048112,0.0,0.408612,0.020027,0.383308,0.124263,3.511128,0.366347,7.0
1333,0.010735,0.254103,0.0,0.3182,0.09475,1.374428,0.944334,0.796525,7.0
1334,0.366065,0.0,0.0,0.0,0.0,1.617954,12.558898,0.730694,8.0
1335,0.244908,0.366079,0.352093,0.270445,0.241521,2.993033,4.530324,0.728574,6.0
1336,0.150544,0.0,0.0,0.174204,0.278428,1.548295,4.059702,0.613795,7.0
1337,0.042093,0.224045,0.0,0.0,0.0,0.612046,1.625565,0.292996,8.0
1338,0.095793,0.0,0.368158,0.098263,0.109177,0.189447,3.689299,0.425478,7.0
1339,0.329307,0.396506,0.0,0.0,0.0,3.700164,6.954968,0.670922,7.0
1340,0.212459,0.0,0.0,0.22648,0.000148,3.673384,5.610496,0.832585,8.0
1341,0.012658,0.0,0.438528,0.0,0.0,0.832307,1.873971,0.791784,7.0
1342,0.31006,0.0,0.0,0.143589,0.458377,3.585552,5.909293,0.95087,6.0
1343,0.245827,0.0,0.0,0.077342,0.226932,4.14946,3.719941,0.707905,5.0
1344,0.287402,0.0,0.0,0.0,0.0,1.089671,6.46744,0.439306,7.0
1345,0.155395,0.305459,0.441087,0.007445,0.1377,6.464574,0.670666,0.577986,7.0
1346,0.181362,0.227023,0.426707,0.0,0.0,0.325225,5.354735,0.921734,7.0
1347,0.060297,0.091142,0.0,0.29285,0.346066,3.089297,0.704998,0.436801,8.0
1348,0.685778,0.0,0.0,0.0,0.125994,18.012384,7.117516,0.380082,7.0
1349,0.608413,0.48995,0.134135,0.0,0.003066,9.22925,12.976907,0.940471,5.0
1350,0.050048,0.407768,0.0,0.0,0.0,0.416757,2.209013,0.590178,8.0
1351,0.160141,0.264696,0.0,0.0,0.130484,2.312329,2.819179,0.585109,7.0
1352,0.124521,0.0,0.0,0.0,0.0,0.621436,3.38171,0.794866,7.0
1353,0.033929,0.281517,0.322079,0.0,0.476027,0.882035,1.155783,0.817748,8.0
1354,0.080153,0.0,0.0,0.0,0.0,2.493369,1.758857,0.441728,7.0
1355,0.383893,0.213984,0.160628,0.0,0.28708,1.210701,9.657074,0.624937,8.0
1356,0.33858,0.000851,0.276265,0.0,0.0,8.866034,0.856013,0.916496,5.0
1357,0.231753,0.355391,0.0,0.42328,0.439676,3.704577,3.774608,0.283905,8.0
1358,0.006966,0.0,0.050467,0.422945,0.287384,0.758353,0.496052,0.878255,5.0
1359,0.467719,0.0,0.168742,0.0,0.322665,11.449256,1.316056,0.470621,6.0
1360,0.017776,0.383314,0.343101,0.063523,0.0,2.456531,0.093192,0.469099,7.0
1361,0.04,0.0,0.0,0.0,0.0,1.016061,1.786419,0.734806,7.0
1362,0.016823,0.272818,0.0,0.28668,0.0,1.322723,1.467159,0.529458,8.0
1363,0.115539,0.232535,0.0,0.3585,0.0,0.0306,4.650705,0.589807,8.0
1364,0.032361,0.271892,0.0,0.445666,0.183193,2.725103,0.078101,0.070952,5.0
1365,0.262804,0.298389,0.226753,0.0,0.0,6.131603,2.256315,0.754741,6.0
1366,0.358879,0.273641,0.0,0.03983,8.7e-05,7.666724,2.73225,0.808168,5.0
1367,0.025806,0.0,0.0,0.02744,0.0,0.172997,2.503364,0.459993,6.0
1368,0.398237,0.0,0.03346,0.261367,0.0,6.845767,6.864821,0.644717,5.0
1369,0.03378,0.0,0.371242,0.121526,0.45169,1.441479,1.076179,0.221524,8.0
1370,0.016539,0.050655,0.0,0.0,0.0,0.690738,1.341168,0.712173,5.0
1371,0.114637,0.0,0.497969,0.215461,0.039497,5.966635,0.091333,0.518171,5.0
1372,0.083657,0.0,0.0,0.184749,0.338301,3.65599,1.428547,0.474932,8.0
1373,0.082105,0.220362,0.0,0.022062,0.0,3.356458,2.228459,0.694126,8.0
1374,0.25258,0.0,0.0,0.0,0.0,3.128396,3.836087,0.523648,6.0
1375,0.114633,0.0,0.0,0.0,0.091567,1.480317,3.679218,0.75802,8.0
1376,0.103669,0.236556,0.0,0.0,0.412815,0.724987,3.429203,0.524684,7.0
1377,0.017082,0.0,0.0,0.0,0.049934,2.688574,0.279051,0.349458,7.0
1378,0.091329,0.0,0.349258,0.0,0.0,2.644998,2.277028,0.789343,7.0
1379,0.028871,0.0,0.216964,0.0,0.216327,2.706732,0.434879,0.518665,5.0
1380,0.188093,0.0,0.200823,0.0,0.0,1.235679,3.580352,0.35924,8.0
1381,0.240281,0.494653,0.0,0.389752,0.109353,0.734394,5.727833,0.383165,8.0
1382,0.151111,0.336694,0.0,0.0,0.086739,2.518328,2.375721,0.481123,7.0
1383,0.086029,0.0,0.204791,0.0,0.0,2.523299,2.926829,0.683144,6.0
1384,0.165997,0.0,0.0,0.089177,0.284498,0.539711,4.647697,0.488214,5.0
1385,0.014269,0.330506,0.447697,0.107012,0.405144,1.463498,0.338171,0.305098,8.0
1386,0.008776,0.0,0.456842,0.28272,0.0,1.70879,1.124921,0.757309,7.0
1387,0.106841,0.0,0.0,0.0,0.471244,1.979025,2.657987,0.765997,8.0
1388,0.128659,0.091196,0.0,0.0,0.0,1.488837,3.614317,0.56355,8.0
1389,0.236176,0.0,0.332305,0.0,0.310871,6.781449,3.116374,0.798927,7.0
1390,0.006419,0.409345,0.326288,0.298422,0.0,1.07196,0.230827,0.393419,5.0
1391,0.475311,0.443073,0.0,0.028881,0.466774,6.619302,7.11164,0.487482,7.0
1392,0.055467,0.0,0.0,0.0,0.0,0.554787,1.837297,0.481284,5.0
1393,0.531949,0.377096,0.0,0.361138,0.348027,14.587963,1.302823,0.6618,5.0
1394,0.229573,0.0,0.0,0.0,0.0,7.676396,1.07178,0.53305,5.0
1395,0.187768,0.192756,0.0,0.0,0.421688,4.032195,0.130639,0.355103,5.0
1396,0.468142,0.0,0.0,0.422646,0.0,7.026957,7.285415,0.764001,8.0
1397,0.200317,0.0,0.0,0.290542,0.121218,4.754029,3.279992,0.122553,5.0
1398,0.390538,0.0,0.0,0.0,0.0,0.06521,8.338992,0.275468,7.0
1399,0.276133,0.0,0.072065,0.052867,0.0,3.478544,5.168404,0.818724,5.0
1400,0.311807,0.105327,0.0,0.0,0.081367,6.834125,3.173278,0.780549,7.0
1401,0.020908,0.0,0.206478,0.248258,0.07455,0.557153,0.831133,0.674132,5.0
1402,0.241455,0.002103,0.447216,0.0,0.0,6.370964,0.747932,0.777528,5.0
1403,0.594858,0.177068,0.184903,0.0,0.117249,11.790704,6.130179,0.727759,5.0
1404,0.639898,0.0,0.0,0.058264,0.282003,16.670093,4.735919,0.468997,8.0
1405,0.213989,0.180744,0.064274,0.298616,0.0,3.561979,4.57763,0.492423,8.0
1406,0.476893,0.0,0.0,0.218025,0.0,0.745266,15.498219,0.305671,5.0
1407,0.365375,0.0,0.0,0.299825,0.422841,6.327717,4.18571,0.583406,7.0
1408,0.001296,0.0,0.0,0.0,0.0,0.805095,1.000409,0.615734,8.0
1409,0.018946,0.0,0.0,0.0,0.498763,0.389395,1.639699,0.917338,6.0
1410,0.333954,0.0,0.396635,0.371348,0.0,0.794296,7.493689,0.22839,8.0
1411,0.370566,0.25274,0.0,0.0,0.090493,8.397285,2.996818,0.728566,7.0
1412,0.17902,0.0,0.0,0.0,0.43663,5.293858,1.927951,0.681933,5.0
1413,0.014755,0.42479,0.114288,0.174713,0.0,0.888819,1.035266,0.558686,5.0
1414,0.261387,0.0,0.189145,0.178671,0.0,4.348717,5.405793,0.857362,7.0
1415,0.401604,0.412373,0.389183,0.0,0.001425,3.029607,8.399478,0.76411,7.0
1416,0.041649,0.0,0.0,0.37231,0.429426,1.812087,2.372393,0.680619,7.0
1417,0.041319,0.368076,0.0,0.083737,0.0,4.028561,0.494292,0.477046,6.0
1418,0.077003,0.0,0.0,0.0,0.0,1.542917,4.117617,0.623902,7.0
1419,0.4714,0.0,0.449407,0.468487,0.0,2.519129,12.563544,0.794446,7.0
1420,0.012717,0.18621,0.27337,0.232139,0.342119,0.202521,1.819945,0.626842,7.0
1421,0.107071,0.0,0.317527,0.0,0.419578,3.179022,0.629736,0.389675,6.0
1422,0.164179,0.343934,0.071687,0.396505,0.0,1.28999,4.427983,0.278773,6.0
1423,0.350063,0.405986,0.0,0.0,0.420573,4.85411,7.44843,0.603408,8.0
1424,0.048369,0.0,0.0,0.155615,0.0,0.545856,3.418548,0.104756,8.0
1425,0.007587,0.154548,0.155395,0.0,0.0,0.441776,1.027564,0.576411,7.0
1426,0.076246,0.0,0.245707,0.114734,0.451007,4.305445,0.520341,0.818902,7.0
1427,0.068139,0.0,0.0,0.455162,0.319599,2.674816,1.349314,0.870217,8.0
1428,0.041684,0.0,0.047877,0.004472,0.057513,1.797108,1.847504,0.277342,5.0
1429,0.497294,0.0,0.0,0.0,0.0,9.296717,5.758913,0.297159,8.0
1430,0.250275,0.08301,0.427922,0.40286,0.0,8.01429,0.040067,0.762397,6.0
1431,0.216475,0.002064,0.0,0.065851,0.0,0.418643,5.408894,0.288763,5.0
1432,0.073541,0.14808,0.0,0.386775,0.0,0.311418,3.715961,0.758078,5.0
1433,0.126222,0.037018,0.0,0.0,0.0,7.345155,0.006843,0.874585,8.0
1434,0.118458,0.285488,0.0,0.140635,0.436443,2.126109,2.830951,0.826851,5.0
1435,0.399644,0.31374,0.0,0.0,0.257486,0.463925,11.79005,0.622604,5.0
1436,0.237272,0.01512,0.0,0.0,0.0,3.102363,5.005236,0.672301,7.0
1437,0.463717,0.299296,0.0,0.0,0.0,9.006586,6.047483,0.625786,5.0
1438,0.000894,0.055408,0.0,0.0,0.415569,0.334529,0.425684,0.843811,5.0
1439,0.141814,0.0,0.0,0.156464,0.190411,1.881426,3.586301,0.690337,6.0
