,rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
613,0.003063,0.0,0.0,0.0,0.373197,0.347377,0.899728,0.568584,8.0
614,0.012015,0.011684,0.321471,0.0,0.0,1.411275,0.774838,0.899225,8.0
615,0.134621,0.0,0.252171,0.0,0.475581,0.583773,5.410769,0.867644,7.0
616,0.035126,0.377148,0.0,0.0,0.0,2.627174,0.790639,0.458392,8.0
617,0.148657,0.0,0.0,0.0,0.178569,4.091544,1.148798,0.746556,5.0
618,0.105424,0.0,0.0,0.296892,0.0,0.822135,3.188104,0.766853,5.0
619,0.004612,0.0,0.0,0.109475,0.105667,0.301117,1.099292,0.917856,6.0
620,0.071086,0.0,0.418443,0.0,0.437108,0.559565,3.580103,0.876149,6.0
621,0.162791,0.394708,0.0,0.0,0.0,3.533026,2.70818,0.545326,8.0
622,0.01873,0.0,0.449205,0.0,0.0,2.035005,0.456963,0.74255,5.0
623,0.1559,0.179248,0.000907,0.0,0.00439,2.883137,3.903714,0.753796,5.0
624,0.223609,0.367464,0.0,0.0,0.493674,1.226073,3.560598,0.341997,6.0
625,0.077419,0.196783,0.398641,0.0,0.202049,1.142389,1.96009,0.690284,5.0
626,0.054278,0.0,0.238199,0.121367,0.303408,0.422237,2.681737,0.114374,8.0
627,0.006939,0.0,0.043172,0.0,0.260097,0.519189,0.733934,0.415454,7.0
628,0.000915,0.0,0.0,0.0,0.439907,0.175606,0.466458,0.590926,7.0
629,0.039113,0.0,0.110681,0.0,0.0,2.534324,1.595204,0.64936,7.0
630,0.0,0.458634,0.0,0.0,0.0,0.19447,0.485114,0.736991,8.0
631,0.184536,0.0,0.0,0.381218,0.0,0.945156,5.558527,0.799895,6.0
632,0.236176,0.0,0.332305,0.0,0.310871,6.781449,3.116374,0.798927,7.0
633,0.155569,0.247535,0.411837,0.331429,0.445762,5.235659,0.464456,0.606743,8.0
634,0.320742,0.399032,0.416808,0.083232,0.471757,0.684623,7.192882,0.369675,7.0
635,0.022703,0.03828,0.484383,0.459979,0.0,1.431392,0.814788,0.461165,5.0
636,0.241715,0.417124,0.0,0.471461,0.0,5.302439,2.730096,0.572676,6.0
637,0.027735,0.0,0.370128,0.137532,0.497385,1.967618,1.459843,0.432282,7.0
638,0.159531,0.358216,0.281401,0.0,0.446914,1.300277,1.815545,0.288972,5.0
639,0.004206,0.0,0.0,0.486764,0.355298,0.15309,0.230098,0.889696,6.0
640,0.235906,0.3071,0.404662,0.0,0.248364,6.136386,1.150028,0.401262,6.0
641,0.091628,0.051672,0.480242,0.0,0.0,3.054167,1.177457,0.870629,7.0
642,0.137762,0.0,0.197545,0.371951,0.051002,5.370488,1.633922,0.671431,6.0
643,0.073989,0.0,0.0,0.0,0.382309,1.123649,1.919645,0.685703,7.0
644,0.044647,0.192247,0.243089,0.0,0.0,1.315556,1.772202,0.686362,7.0
645,0.0,0.0,0.072497,0.487289,0.0,0.209115,1.017764,0.651403,8.0
646,0.074172,0.0,0.203159,0.0,0.0,1.626117,1.78166,0.8225,5.0
647,0.016939,0.0,0.0,0.0,0.079935,0.975653,0.694871,0.227733,8.0
648,0.240189,0.0,0.0,0.0,0.0,4.277917,3.056222,0.419059,8.0
649,0.181125,0.0,0.0,0.0,0.0,1.858432,5.362479,0.752845,5.0
650,0.0,0.0,0.0,0.0,0.0,0.059687,0.11403,0.70741,8.0
651,0.045013,0.175575,0.156827,0.0,0.0,0.49737,2.020386,0.805873,5.0
652,0.006748,0.0,0.0,0.0,0.176472,1.177912,0.453754,0.28715,8.0
653,0.193941,0.0,0.0,0.0,0.0,3.593601,2.499985,0.39407,7.0
654,0.047317,0.0,0.241199,0.03011,0.397077,1.017463,1.849558,0.44043,7.0
655,0.024254,0.0,0.0,0.0,0.0,0.170955,1.811364,0.686143,5.0
656,0.296775,0.262565,0.269797,0.380572,0.0,8.127049,1.679404,0.682056,5.0
657,0.22225,0.0,0.191181,0.0,0.122804,4.731893,3.495727,0.657619,8.0
658,0.078119,0.286716,0.227639,0.0,0.0,4.055051,0.372755,0.621009,6.0
659,0.323069,0.0,0.286267,0.410308,0.0,5.806984,4.624301,0.865259,8.0
660,0.200519,0.009387,0.31341,0.0,0.0,0.659653,4.815353,0.575912,6.0
661,0.01065,0.0,0.134637,0.273376,0.409359,0.970166,1.836943,0.602553,6.0
662,0.114294,0.0,0.0,0.0,0.0,5.377913,0.00807,0.779286,7.0
663,0.202111,0.455172,0.378368,0.0,0.176997,4.309825,2.52193,0.830349,5.0
664,0.17658,0.0,0.093816,0.477835,0.0,4.042418,3.191765,0.350764,5.0
665,0.179451,0.404321,0.0,0.0,0.251894,2.334986,4.143581,0.620702,5.0
666,0.121499,0.00035,0.116573,0.038214,0.0,0.028999,3.764306,0.525259,7.0
667,0.063134,0.0,0.0,0.375832,0.069452,0.796124,3.902359,0.657458,8.0
668,0.14,0.0,0.0,0.310159,0.0,7.776304,0.130778,0.844537,6.0
669,0.037417,0.0,0.343001,0.0,0.217544,1.453095,1.233001,0.55656,7.0
670,0.015152,0.0,0.169217,0.0,0.0,0.562676,1.149948,0.893757,5.0
671,0.081345,0.0,0.0,0.303435,0.0,3.398283,1.366437,0.686139,6.0
672,0.041684,0.0,0.047877,0.004472,0.057513,1.797108,1.847504,0.277342,5.0
673,0.083275,0.0,0.484763,0.334318,0.141066,2.057114,3.347767,0.929648,5.0
674,0.067019,0.308241,0.26445,0.0,0.454826,1.269423,2.458195,0.882041,6.0
675,0.026649,0.0,0.0,0.0,0.348772,2.580912,1.176537,0.626057,8.0
676,0.018172,0.009174,0.33974,0.0,0.457212,1.489729,1.033217,0.657957,7.0
677,0.213021,0.0,0.273712,0.334693,0.0,2.100415,5.493875,0.477734,5.0
678,0.003556,0.175804,0.0,0.0,0.0,0.349819,0.611804,0.808329,5.0
679,0.099698,0.380808,0.043662,0.150029,0.0,1.181597,3.868608,0.639911,6.0
680,0.004614,0.412952,0.0,0.136848,0.0,2.028534,0.096134,0.529613,8.0
681,0.044064,0.0,0.465793,0.0,0.0,0.439717,1.629399,0.305357,5.0
682,0.138959,0.438238,0.247675,0.392646,0.079898,1.523527,4.785608,0.410943,7.0
683,0.220517,0.0,0.423105,0.0,0.0,0.970318,5.894013,0.46315,7.0
684,0.142182,0.027916,0.0,0.0,0.0,0.035927,4.280555,0.902974,6.0
685,0.041322,0.229942,0.086968,0.035619,0.0,0.430978,2.084585,0.619062,5.0
686,0.023471,0.267576,0.189991,0.0,0.368597,1.13741,0.708385,0.880091,5.0
687,0.300536,0.0,0.136253,0.361393,0.219961,9.703109,2.615041,0.66891,6.0
688,0.022161,0.0,0.0,0.07606,0.0,2.690426,0.465381,0.592911,6.0
689,0.01815,0.0,0.0,0.0,0.0,0.126753,1.925247,0.839561,5.0
690,0.263622,0.0,0.0,0.078047,0.329986,0.332996,7.424853,0.780092,8.0
691,0.253805,0.418076,0.315241,0.128355,0.0,6.215198,1.520885,0.273943,7.0
692,0.209929,0.0,0.0,0.0,0.369529,0.374564,5.519523,0.680779,7.0
693,0.317067,0.403743,0.336671,0.0,0.0,0.418741,8.064609,0.47683,7.0
694,0.248073,0.032065,0.137976,0.055799,0.29377,2.996531,6.715701,0.795509,6.0
695,0.032338,0.0,0.0,0.179848,0.491677,2.088662,0.891018,0.821095,5.0
696,0.235631,0.0,0.368259,0.445686,0.202766,4.415701,5.012632,0.952791,8.0
697,0.074005,0.0,0.0,0.0,0.0,1.259344,2.954588,0.77896,6.0
698,0.072494,0.264558,0.0,0.328195,0.0,3.64993,0.790129,0.429538,8.0
699,0.048926,0.427103,0.0,0.0,0.014894,1.546961,2.377657,0.874018,7.0
700,0.097041,0.210283,0.194863,0.0,0.0,2.656826,0.861049,0.454981,7.0
701,0.321835,0.0,0.0,0.0,0.0,9.146318,2.091888,0.668702,6.0
702,0.037163,0.0,0.0,0.224356,0.0,4.484961,0.419371,0.672095,8.0
703,0.247991,0.040762,0.0,0.0,0.0,3.148737,4.226676,0.805497,6.0
704,0.211839,0.270314,0.478334,0.0,0.0,3.135154,3.886036,0.607836,5.0
705,0.017794,0.0,0.0,0.139988,0.0,2.830255,0.741123,0.72789,6.0
706,0.173298,0.105871,0.105392,0.461537,0.0,1.087973,5.773996,0.572687,6.0
707,0.183432,0.0,0.03628,0.0,0.248452,5.186254,2.382083,0.593179,6.0
708,0.213597,0.0,0.0,0.053098,0.059485,4.857265,2.146261,0.453373,6.0
709,0.002586,0.297958,0.0,0.132991,0.0,0.161961,0.572325,0.813396,7.0
710,0.012118,0.0,0.415419,0.060378,0.005411,2.259531,0.162401,0.658696,8.0
711,0.305885,0.052851,0.0,0.0,0.212024,1.172715,6.728245,0.493676,7.0
712,0.100119,0.0,0.0,0.0,0.40398,1.144882,3.023801,0.584827,5.0
713,0.127029,0.0,0.355676,0.237364,0.091557,1.934478,3.217664,0.424683,6.0
714,0.220624,0.128862,0.154582,0.403354,0.0,5.708069,2.102547,0.368654,5.0
715,0.04307,0.0,0.417478,0.270002,0.0,2.711264,1.396444,0.555166,6.0
716,0.261315,0.228701,0.0,0.0,0.44162,7.717541,1.082757,0.688843,5.0
717,0.014388,0.0,0.0,0.258073,0.0,0.024285,1.502541,0.52572,5.0
718,0.07968,0.0,0.407492,0.0,0.0,1.737568,1.724994,0.534699,6.0
719,0.173504,0.0,0.0,0.0,0.376898,7.442448,0.328758,0.6605,6.0
720,0.226369,0.0,0.093953,0.0,0.0,2.006753,5.3613,0.582888,7.0
721,0.211548,0.37391,0.438837,0.499948,0.216557,3.850624,4.223672,0.495487,5.0
722,0.06338,0.0,0.097141,0.227395,0.0,0.705238,2.771566,0.296282,6.0
723,0.006619,0.0,0.10454,0.163244,0.103237,1.324062,0.741383,0.77542,7.0
724,0.00908,0.0,0.0,0.374676,0.0,0.640387,1.069706,0.759868,6.0
725,0.291607,0.0,0.34138,0.0,0.443629,0.208514,8.49515,0.936815,6.0
726,0.080839,0.0,0.0,0.089906,0.0,0.59897,2.907147,0.908367,5.0
727,0.031015,0.0,0.0,0.254255,0.378672,3.177285,0.187929,0.874427,8.0
728,0.037745,0.0,0.0,0.0,0.158138,0.713958,2.106377,0.492295,7.0
729,0.171884,0.392298,0.265497,0.0,0.0,0.858109,1.643438,0.203865,8.0
730,0.028499,0.007717,0.21923,0.0,0.20448,3.184431,0.280839,0.28262,6.0
731,0.186634,0.170928,0.105028,0.0,0.102725,4.041984,1.710209,0.286032,6.0
732,0.291976,0.34257,0.235083,0.0,0.0,4.969803,3.565761,0.535093,5.0
733,0.26223,0.406533,0.231872,0.0,0.0,4.866177,3.341606,0.225321,5.0
734,0.043434,0.312336,0.04794,0.0,0.228273,1.719958,0.952553,0.461679,5.0
735,0.023661,0.0,0.045434,0.013501,0.0,1.638547,1.874664,0.518175,8.0
736,0.086029,0.0,0.204791,0.0,0.0,2.523299,2.926829,0.683144,6.0
737,0.296079,0.0,0.0,0.21372,0.378248,8.040597,1.24582,0.452856,7.0
738,0.206053,0.039718,0.466599,0.0,0.271481,7.046598,1.648751,0.644273,7.0
739,0.049724,0.448843,0.0,0.384145,0.0,0.324265,3.017089,0.466927,7.0
740,0.032558,0.0,0.432329,0.441544,0.371859,1.503113,1.105105,0.242143,6.0
741,0.219257,0.0,0.0,0.0,0.072478,3.647528,3.974392,0.459901,5.0
742,0.030639,0.0,0.388198,0.357667,0.0,2.625987,1.195964,0.565784,6.0
743,0.012281,0.0,0.432232,0.0,0.075712,0.721843,1.551685,0.470944,7.0
744,0.201288,0.486822,0.0,0.0,0.297696,1.014359,5.839553,0.862114,5.0
745,0.002389,0.459761,0.0,0.427869,0.341626,0.021231,1.062593,0.78279,7.0
746,0.022457,0.418379,0.0,0.0,0.0,0.957173,0.586478,0.654935,8.0
747,0.108175,0.0,0.0,0.121888,0.418908,2.065844,2.841917,0.584237,6.0
748,0.004843,0.0,0.0,0.055311,0.219958,0.881233,0.122029,0.137854,5.0
749,0.023292,0.0,0.464608,0.0,0.118338,1.804775,0.889174,0.714244,7.0
750,0.129512,0.054774,0.308511,0.489111,0.0,3.963127,1.374757,0.64695,8.0
751,0.013441,0.173074,0.374078,0.0,0.0,2.691638,0.297958,0.624643,7.0
752,0.160741,0.0,0.257526,0.0,0.320092,6.922985,0.472814,0.845378,7.0
753,0.060771,0.0,0.0,0.084269,0.464473,4.095189,0.462147,0.955401,6.0
754,0.086647,0.0,0.040375,0.354968,0.0,1.820847,2.469404,0.759785,5.0
755,0.327068,0.269939,0.014,0.0,0.43745,2.924404,2.551531,0.154319,7.0
756,0.081364,0.0,0.0,0.343313,0.0,1.13262,3.337139,0.79262,7.0
757,0.004191,0.286594,0.0,0.0,0.0,0.721937,0.299011,0.722383,5.0
758,0.068417,0.0,0.0,0.0,0.0,1.671723,3.240494,0.862787,7.0
759,0.195999,0.358338,0.0,0.401035,0.398643,0.06896,5.907425,0.391868,6.0
760,0.294042,0.202147,0.0,0.060534,0.29376,3.271239,5.519938,0.629949,6.0
761,0.188797,0.0,0.0,0.396931,0.130043,0.815008,5.269106,0.775271,5.0
762,0.321519,0.384742,0.0,0.481097,0.124065,4.694657,4.860674,0.861052,5.0
763,0.199739,0.382515,0.181827,0.0,0.385986,6.236781,1.302131,0.531083,5.0
764,0.139884,0.0,0.252923,0.480408,0.304945,4.5484,1.544914,0.131657,7.0
765,0.202255,0.038076,0.075211,0.0,0.418796,6.947931,1.605719,0.806298,7.0
766,0.0,0.30496,0.415219,0.180781,0.154478,0.036675,0.111123,0.590353,7.0
767,0.242887,0.397234,0.29962,0.371992,0.0,0.420968,5.733682,0.791293,5.0
768,0.275931,0.0,0.011784,0.079616,0.0,1.565745,7.337588,0.728505,6.0
769,0.154484,0.0,0.0,0.0,0.0,3.901424,2.36492,0.826031,5.0
770,0.200052,0.0,0.13429,0.0,0.0,3.285849,3.855789,0.531257,5.0
771,0.04338,0.059707,0.279647,0.0,0.387545,0.506936,2.288452,0.877508,5.0
772,0.050428,0.356972,0.374341,0.186243,0.228956,0.541976,3.359056,0.462643,7.0
773,0.102493,0.0,0.032347,0.0,0.42501,5.178992,0.947578,0.738766,7.0
774,0.089338,0.455348,0.162348,0.105769,0.0,2.364436,1.760796,0.821664,7.0
775,0.066187,0.0,0.103715,0.188031,0.0,5.8561,0.320724,0.493144,5.0
776,0.103228,0.0,0.0,0.012249,0.0,2.264868,3.07346,0.471775,7.0
777,0.020731,0.498111,0.271053,0.0,0.293235,2.188086,0.675373,0.89535,5.0
778,0.342832,0.0,0.080881,0.159411,0.144355,10.432044,1.232144,0.599687,6.0
779,0.009091,0.010614,0.0,0.311216,0.242016,0.413246,1.544163,0.798557,6.0
780,0.159595,0.0,0.0,0.204043,0.0,0.09003,5.357148,0.496089,6.0
781,0.143796,0.09079,0.420878,0.0,0.0,0.707316,3.44259,0.697561,7.0
782,0.231146,0.018376,0.272124,0.0,0.0,6.476086,0.856213,0.323158,5.0
783,0.041307,0.247249,0.0,0.087469,0.446753,1.18594,0.987054,0.470753,7.0
784,0.325478,0.0,0.229639,0.101577,0.0,4.365483,3.654592,0.13847,5.0
785,0.182583,0.478101,0.239897,0.0,0.0,3.436468,3.45179,0.633394,6.0
786,0.211982,0.225411,0.016405,0.0,0.0,0.832178,4.049413,0.563109,6.0
787,0.006289,0.406873,0.22719,0.137112,0.0,0.856476,0.7258,0.897021,8.0
788,0.150192,0.0,0.373365,0.0,0.0,4.020573,2.248429,0.853254,7.0
789,0.303861,0.0,0.037269,0.0,0.175107,3.066592,5.13132,0.466132,8.0
790,0.020579,0.0,0.0,0.0,0.0,1.196913,0.051008,0.414221,5.0
791,0.100543,0.131586,0.195022,0.0,0.367017,0.812546,3.879337,0.705153,7.0
792,0.072826,0.078611,0.0,0.10903,0.201311,1.374592,4.200061,0.061144,8.0
793,0.15916,0.200402,0.465394,0.011348,0.368825,4.312497,2.149832,0.296544,6.0
794,0.076446,0.0,0.0,0.0,0.153632,3.376432,1.60386,0.811385,7.0
795,0.264632,0.167039,0.30042,0.338618,0.0,0.309332,7.888751,0.709385,5.0
796,0.019231,0.2039,0.0,0.354478,0.0,2.604629,0.873613,0.768723,8.0
797,0.17404,0.48621,0.0,0.0,0.25106,1.336712,4.481842,0.690843,6.0
798,0.104718,0.348157,0.400435,0.136098,0.0,2.916727,2.086538,0.827284,7.0
799,0.264532,0.159175,0.416014,0.153149,0.0,0.71389,9.429993,0.910823,7.0
800,0.018807,0.372325,0.0,0.0,0.054267,0.588139,1.517909,0.594781,6.0
801,0.2,0.091204,0.362848,0.0,0.022757,3.033111,2.34675,0.295344,8.0
802,0.042625,0.38471,0.440322,0.041698,0.333126,1.313262,2.163232,0.423536,7.0
803,0.055782,0.372868,0.0,0.332618,0.0,2.75788,0.836954,0.476933,6.0
804,0.015094,0.157446,0.0,0.0,0.0,0.025846,1.516662,0.895903,5.0
805,0.157278,0.0,0.346326,0.0,0.0,1.197852,4.16425,0.607128,8.0
806,0.029637,0.0,0.0,0.499711,0.280495,2.43705,1.303461,0.537418,8.0
807,0.029019,0.099692,0.0,0.390238,0.0,0.100312,2.150857,0.963049,5.0
808,0.050147,0.0,0.221596,0.110991,0.432884,2.587608,1.607496,0.629659,8.0
809,0.167574,0.473478,0.099656,0.0,0.494717,3.512608,2.962338,0.691554,6.0
810,0.002926,0.104103,0.0,0.318268,0.122799,0.733203,0.679959,0.858081,8.0
811,0.173351,0.0,0.428456,0.123579,0.288661,2.797503,3.947322,0.49278,5.0
812,0.013324,0.062569,0.0,0.093522,0.386849,1.433422,0.356568,0.258641,5.0
813,0.026919,0.0,0.0,0.0,0.401003,2.208679,0.211156,0.727934,5.0
814,0.147547,0.0,0.357068,0.0,0.0,3.977952,1.858973,0.367568,5.0
815,0.018203,0.0,0.0,0.0,0.130809,0.501774,1.53046,0.385812,5.0
816,0.059724,0.161596,0.436326,0.284587,0.468194,3.004589,1.636438,0.632659,7.0
817,0.000976,0.293773,0.0,0.33714,0.10933,0.374925,0.169195,0.427092,7.0
818,0.164155,0.0,0.0,0.462458,0.431022,5.849764,0.055365,0.423458,5.0
819,0.170675,0.0,0.0,0.125784,0.368002,3.716077,1.083282,0.376696,6.0
820,0.089505,0.404294,0.199175,0.0,0.0,1.028687,1.877092,0.754745,5.0
821,0.171638,0.0,0.0,0.422526,0.175369,6.472918,0.201454,0.54627,6.0
822,0.084041,0.480621,0.0,0.0,0.261824,2.884278,1.423723,0.807516,6.0
823,0.039383,0.0,0.046824,0.05849,0.134618,3.05866,1.15117,0.764197,7.0
824,0.068699,0.035516,0.047278,0.492322,0.0,4.106801,0.87968,0.804491,8.0
825,0.159481,0.174168,0.095884,0.0,0.079374,1.981709,4.215728,0.911232,8.0
826,0.174043,0.0,0.324088,0.094808,0.216307,7.0653,0.316024,0.361184,6.0
827,0.15701,0.02395,0.057837,0.0,0.115473,4.029659,1.683569,0.939057,5.0
828,0.232553,0.0,0.0,0.261606,0.0,7.06626,2.270634,0.59828,6.0
829,0.011569,0.0,0.090689,0.297804,0.0,2.516687,0.384259,0.384381,7.0
830,0.040881,0.0,0.070263,0.0,0.205746,0.279672,2.38703,0.749882,5.0
831,0.219543,0.471883,0.0,0.0,0.224042,7.296092,0.165146,0.520616,8.0
832,0.089491,0.0,0.0,0.0,0.0,0.180331,3.020577,0.58592,7.0
833,0.315102,0.0,0.461574,0.22314,0.094815,2.762259,6.701357,0.44619,7.0
834,0.006672,0.0,0.0,0.0,0.0,1.253353,0.158581,0.343894,7.0
835,0.013408,0.0,0.224887,0.190391,0.245585,1.36154,1.246571,0.781641,5.0
836,0.158505,0.219064,0.153614,0.0,0.0,1.558606,3.870992,0.433813,7.0
837,0.124765,0.0,0.331893,0.0,0.0,2.627374,2.693143,0.56323,5.0
838,0.00547,0.0,0.368761,0.0,0.0,0.017307,0.284174,0.612935,5.0
839,0.075149,0.42989,0.0,0.483009,0.0,3.496326,1.307888,0.742195,6.0
840,0.073612,0.0,0.0,0.0,0.453809,0.02794,4.278449,0.709834,5.0
841,0.105814,0.46397,0.0,0.0,0.0,2.447788,2.157957,0.580218,6.0
842,0.197872,0.259677,0.205691,0.0,0.0,4.178485,3.272111,0.768782,7.0
843,0.010735,0.254103,0.0,0.3182,0.09475,1.374428,0.944334,0.796525,7.0
844,0.165774,0.34314,0.0,0.0,0.168503,0.192161,4.869325,0.787474,8.0
845,0.142135,0.0,0.0,0.10843,0.292261,5.27317,1.996791,0.455125,8.0
846,0.003846,0.0,0.0,0.301626,0.20574,1.673506,0.226713,0.888074,7.0
847,0.176753,0.441215,0.245326,0.227158,0.04922,2.063172,3.93317,0.367622,8.0
848,0.119211,0.334755,0.256747,0.480106,0.111193,5.144717,0.346789,0.779045,6.0
849,0.256792,0.130889,0.494588,0.0,0.173647,5.214263,3.340955,0.334008,8.0
850,0.004335,0.032997,0.0,0.009697,0.0,0.969971,0.550483,0.629283,6.0
851,0.204349,0.0,0.132292,0.362442,0.053342,5.458172,2.97503,0.865952,6.0
852,0.062641,0.41289,0.038295,0.0,0.0,3.063786,0.332336,0.123681,7.0
853,0.087862,0.491765,0.03575,0.356822,0.0,3.009985,1.614841,0.593763,8.0
854,0.284238,0.0,0.344459,0.0,0.0,4.812454,6.005822,0.699853,7.0
855,0.040758,0.308761,0.0,0.222373,0.0,2.629307,1.976974,0.67186,7.0
856,0.336538,0.0,0.39108,0.357014,0.0,4.297165,5.860903,0.553644,6.0
857,0.009259,0.0,0.0,0.0,0.443723,1.270795,0.381688,0.656997,5.0
858,0.00214,0.401209,0.09634,0.115032,0.077,1.215511,0.455039,0.577824,6.0
859,0.003439,0.0,0.333882,0.10289,0.141095,0.537652,0.918407,0.879798,8.0
860,0.028571,0.0,0.0,0.0,0.203782,0.350352,2.68109,0.815836,5.0
861,0.049847,0.0,0.0,0.0,0.0,0.284577,2.766463,0.744439,5.0
862,0.162667,0.0,0.237844,0.322124,0.0,4.155681,2.253939,0.476178,7.0
863,0.107129,0.445934,0.0,0.0,0.334125,0.911577,3.431344,0.501834,8.0
864,0.047333,0.0,0.0,0.0,0.0,3.06435,1.047274,0.85091,5.0
865,0.004274,0.371305,0.0,0.0,0.0,0.031703,0.991641,0.521696,8.0
866,0.243892,0.089593,0.081571,0.301595,0.177556,5.886324,4.090444,0.576393,6.0
867,0.203893,0.0,0.0,0.238445,0.337597,2.730705,4.574442,0.734714,5.0
868,0.229319,0.300199,0.0,0.0,0.002555,7.083688,1.809555,0.488854,7.0
869,0.318904,0.0,0.0,0.0,0.0,2.625347,7.217522,0.685326,7.0
870,0.006768,0.0,0.0,0.0,0.42249,0.42666,2.092609,0.690585,7.0
871,0.247593,0.204937,0.006341,0.248122,0.10897,1.996445,4.628893,0.44583,5.0
872,0.030339,0.116229,0.487609,0.0,0.0,0.655238,1.706741,0.591511,7.0
873,0.18531,0.0,0.0,0.273585,0.282793,2.779998,4.64726,0.544439,6.0
874,0.001789,0.064851,0.443166,0.135218,0.31498,0.232028,0.448388,0.649411,5.0
875,0.160709,0.200573,0.233849,0.0,0.0,2.891278,2.673945,0.656655,8.0
876,0.036941,0.485267,0.0,0.0,0.381133,0.847171,0.828574,0.394355,6.0
877,0.031455,0.0,0.218457,0.0,0.068347,2.057402,1.219318,0.690984,6.0
878,0.203078,0.0,0.0,0.331939,0.0,6.388384,2.325694,0.739047,5.0
879,0.025862,0.0,0.0,0.0,0.0,1.39192,1.352396,0.558472,5.0
880,0.168701,0.0,0.0,0.046094,0.286327,5.733313,2.19462,0.931545,7.0
881,0.046997,0.109445,0.0,0.0,0.332747,0.390208,2.283808,0.925461,5.0
882,0.024527,0.091762,0.0,0.0,0.434122,0.542339,1.104021,0.182187,5.0
883,0.313808,0.0,0.404531,0.073856,0.0,1.243151,5.558569,0.220216,5.0
884,0.093871,0.134101,0.0,0.0,0.493172,0.610067,3.950419,0.770624,5.0
885,0.010654,0.0,0.0,0.392633,0.090112,0.462638,0.824132,0.571216,6.0
886,0.08373,0.259749,0.0,0.346094,0.0,1.051863,3.493478,0.57343,8.0
887,0.055244,0.217372,0.0,0.28173,0.359213,2.150055,1.392607,0.360568,8.0
888,0.019282,0.0,0.0,0.077664,0.133084,0.088123,2.407666,0.581401,6.0
889,0.335725,0.0,0.0,0.0,0.0,6.831437,0.936623,0.269562,8.0
890,0.020183,0.0,0.16827,0.009653,0.0,0.861169,1.307635,0.525805,5.0
891,0.172735,0.0,0.280739,0.058478,0.0,1.376611,5.994665,0.61774,7.0
892,0.130038,0.382435,0.0,0.0,0.21929,3.743941,1.153836,0.639244,5.0
893,0.095932,0.0,0.0,0.365224,0.46243,4.127813,1.142555,0.849628,8.0
894,0.015883,0.15476,0.0,0.0,0.0,1.396523,0.302814,0.488103,6.0
895,0.107385,0.001991,0.0,0.0,0.0,0.866498,2.574097,0.713791,7.0
896,0.246387,0.0,0.0,0.318454,0.0,0.899115,5.94171,0.703383,5.0
897,0.04498,0.0,0.284199,0.331096,0.018478,0.263154,2.519198,0.745571,5.0
898,0.02077,0.137203,0.0,0.402258,0.0,2.292787,1.100176,0.750936,8.0
899,0.031676,0.0,0.327241,0.0,0.404878,1.253149,1.931645,0.969039,8.0
900,0.174709,0.444351,0.0,0.144573,0.085815,0.028503,5.724507,0.204647,5.0
901,0.19639,0.0,0.064701,0.0,0.0,0.727804,5.318124,0.691731,8.0
902,0.168682,0.0,0.088139,0.0,0.487886,0.440687,4.991015,0.497748,6.0
903,0.006048,0.0,0.095431,0.364867,0.359214,0.559811,1.024139,0.228221,7.0
904,0.000884,0.490866,0.428462,0.088841,0.0,1.009835,0.009116,0.657559,8.0
905,0.038858,0.0,0.021028,0.373015,0.0,2.512572,0.227229,0.54172,5.0
906,0.102742,0.348884,0.24295,0.296614,0.452012,2.029839,2.713648,0.555796,8.0
907,0.272638,0.48082,0.0,0.235652,0.056212,0.628129,5.925847,0.503831,8.0
908,0.059851,0.0,0.0,0.167489,0.0,4.312932,0.688462,0.502093,5.0
909,0.074089,0.0,0.27846,0.0,0.0,3.113408,0.74644,0.268681,7.0
910,0.266121,0.097545,0.391926,0.284411,0.0,1.612146,5.307797,0.696968,6.0
911,0.114797,0.175598,0.126418,0.136887,0.24675,1.552344,3.488234,0.296242,8.0
912,0.001846,0.0,0.0,0.0,0.0,1.365918,0.550403,0.830856,8.0
913,0.00463,0.0,0.291014,0.0,0.0,1.321741,0.424944,0.883414,8.0
914,0.316848,0.369451,0.0,0.043066,0.0,1.711193,7.44741,0.616236,6.0
915,0.282556,0.152386,0.269565,0.383655,0.0,5.931757,3.920774,0.664196,8.0
916,0.044248,0.0,0.0,0.376043,0.087224,0.109869,2.601449,0.67313,6.0
917,0.284721,0.0,0.177555,0.0,0.0,7.628582,2.268687,0.615061,7.0
918,0.020951,0.004029,0.414583,0.468224,0.084628,1.291934,1.194606,0.296197,7.0
919,0.278593,0.191744,0.047987,0.0,0.0,0.529701,4.689541,0.127768,7.0
920,0.083528,0.283291,0.442815,0.0,0.286574,2.325123,1.019473,0.415095,6.0
921,0.144279,0.131784,0.0,0.012426,0.0,0.688439,4.040511,0.468191,7.0
922,0.006211,0.348689,0.092454,0.424338,0.068735,0.239365,0.402968,0.284645,7.0
923,0.229573,0.0,0.0,0.0,0.0,7.676396,1.07178,0.53305,5.0
924,0.21494,0.0,0.0,0.0,0.0,0.325078,5.360187,0.592632,8.0
925,0.011679,0.0,0.025521,0.0,0.282445,0.922884,0.674204,0.663675,5.0
926,0.010727,0.272713,0.404789,0.077274,0.0,1.633426,0.201979,0.741793,6.0
927,0.15421,0.27383,0.0,0.0,0.047801,3.326892,2.428799,0.730989,7.0
928,0.026524,0.0,0.0,0.078245,0.205493,0.2129,3.48263,0.890626,8.0
929,0.17848,0.0,0.067612,0.279756,0.350531,2.116304,5.357161,0.637645,8.0
